raw/gen/time/total_timesteps,raw/gen/rollout/ep_len_mean,raw/gen/time/fps,raw/gen/rollout/ep_rew_mean,raw/gen/time/iterations,raw/gen/time/time_elapsed,raw/gen/rollout/ep_rew_wrapped_mean,raw/gen/train/learning_rate,raw/gen/train/explained_variance,raw/gen/train/approx_kl,raw/gen/train/clip_range,raw/gen/train/clip_fraction,raw/gen/train/loss,raw/gen/train/entropy_loss,raw/gen/train/n_updates,raw/gen/train/value_loss,raw/gen/train/policy_gradient_loss
68096,45.0,1527,848.5,1,0,-64.2208346588537,0.0001,0.5913273692131042,0.003132324,0.2,0.0322265625,28.649749755859375,-0.44775181310251355,1056,63.86802875995636,-0.013143695770850172
68608,45.0,1368,850.0,1,0,-63.802976555489,0.0001,0.6112525463104248,0.0028884388,0.2,0.022216796875,22.6374568939209,-0.4768793950788677,1064,62.750534892082214,-0.01017162506468594
69120,45.0,1748,835.5,1,0,-63.173563045915216,0.0001,0.6634042263031006,0.0015822579,0.2,0.005615234375,48.93539047241211,-0.33261712873354554,1072,115.70952636003494,-0.0045271477865753695
69632,45.0,1702,843.0,1,0,-62.48629570052028,0.0001,0.6388444602489471,0.003683353,0.2,0.03466796875,23.063575744628906,-0.3757158890366554,1080,110.42050921916962,-0.010980434406519635
70144,45.0,1828,842.5,1,0,-61.34719366256147,0.0001,0.5925872623920441,0.0024736435,0.2,0.01953125,43.96430969238281,-0.3145116757368669,1088,105.49150088429451,-0.008347547394805588
70656,45.0,1827,813.0,1,0,-61.027068950980905,0.0001,0.6289242804050446,0.0019746043,0.2,0.013671875,28.244550704956055,-0.2868638630025089,1096,89.39435201883316,-0.007230706869449932
71168,45.0,1707,868.0,1,0,-60.4649263442494,0.0001,0.6206061244010925,0.0028242925,0.2,0.030029296875,54.55534362792969,-0.38564641668926924,1104,104.14755022525787,-0.009170087228994817
71680,45.0,1737,862.5,1,0,-58.395309041272846,0.0001,0.6192851066589355,0.0024273274,0.2,0.02587890625,28.28287124633789,-0.32201937795616686,1112,89.86141422390938,-0.009572840732289478
72192,45.0,1642,868.0,1,0,-58.022156705465164,0.0001,0.6301597654819489,0.0023264727,0.2,0.01806640625,29.63721466064453,-0.32922947173938155,1120,115.4420557320118,-0.008649133684230037
72704,45.0,1219,799.0,1,0,-58.16697256643325,0.0001,0.607096254825592,0.0032710251,0.2,0.029541015625,32.62062072753906,-0.34352565044537187,1128,75.75274746119976,-0.010839675531315152
73216,45.0,1466,782.5,1,0,-58.521363035459075,0.0001,0.6780765056610107,0.004207244,0.2,0.035888671875,65.19010925292969,-0.37348443805240095,1136,123.01871880888939,-0.011253491866227705
73728,45.0,1595,806.0,1,0,-58.43710356196389,0.0001,0.615274965763092,0.0020838245,0.2,0.02099609375,48.07781219482422,-0.3307165326550603,1144,148.2925345301628,-0.007487685572414193
74240,45.0,1692,740.0,1,0,-56.32752680301666,0.0001,0.592290610074997,0.0047125136,0.2,0.051513671875,29.03706932067871,-0.4694083002395928,1152,74.88020814955235,-0.013297144607349765
74752,45.0,1695,758.0,1,0,-56.21478408148512,0.0001,0.6608274281024933,0.0023553034,0.2,0.0166015625,34.51100540161133,-0.3684019090142101,1160,143.06373292207718,-0.008148744174832245
75264,45.0,1856,725.0,1,0,-55.72597301060334,0.0001,0.708834707736969,0.0014890953,0.2,0.0107421875,46.971702575683594,-0.29652690805960447,1168,157.126002907753,-0.00747371152829146
75776,45.0,1358,679.0,1,0,-57.70107530565932,0.0001,0.6480947434902191,0.002659529,0.2,0.020263671875,84.0790786743164,-0.32334958598949015,1176,190.40103900432587,-0.008921754219045397
76288,45.0,1712,605.0,1,0,-58.08881387475878,0.0001,0.7052409648895264,0.0033630691,0.2,0.0283203125,86.5289077758789,-0.3604557365179062,1184,124.42434173822403,-0.008412444338318892
76800,45.0,1565,608.0,1,0,-59.03578754229471,0.0001,0.6450667381286621,0.0033987942,0.2,0.02685546875,88.29611206054688,-0.31762989121489227,1192,129.19419237971306,-0.006550131838594098
77312,45.0,1581,601.5,1,0,-58.59468315046281,0.0001,0.41803377866744995,0.0026469624,0.2,0.032958984375,50.97314453125,-0.39031984261237085,1200,139.7541792690754,-0.010359674917708617
77824,45.0,1789,556.0,1,0,-59.84497264996171,0.0001,0.6998644173145294,0.0036886637,0.2,0.03271484375,46.72053909301758,-0.35137080447748303,1208,120.90560531616211,-0.010589131663437001
78336,45.0,1847,544.0,1,0,-62.26071647392586,0.0001,0.6759393513202667,0.0064207716,0.2,0.04296875,24.531291961669922,-0.3761105794692412,1216,118.3863016963005,-0.016619256504782243
78848,45.0,1664,465.5,1,0,-64.37766205983236,0.0001,0.7179120182991028,0.0047223186,0.2,0.0244140625,41.2491569519043,-0.3255067386198789,1224,83.81353475153446,-0.010731382295489311
79360,45.0,1783,475.5,1,0,-66.6189291581139,0.0001,0.6791550815105438,0.005326728,0.2,0.032470703125,33.86916732788086,-0.3877514717169106,1232,83.78961515426636,-0.00904558476031525
79872,45.0,1957,477.5,1,0,-66.4842762644589,0.0001,0.6632721126079559,0.0070786523,0.2,0.03662109375,23.957759857177734,-0.29858312860596925,1240,68.6588256508112,-0.011973979831964243
80384,45.0,1710,454.5,1,0,-67.50897658456117,0.0001,0.7507888078689575,0.005314648,0.2,0.034423828125,17.87042236328125,-0.27769740286748856,1248,62.435173749923706,-0.011312639224343002
80896,45.0,1807,417.0,1,0,-67.80983180755749,0.0001,0.6389546394348145,0.006471238,0.2,0.060791015625,31.24852180480957,-0.3387355211889371,1256,69.37389974296093,-0.012062722846167162
81408,45.0,1700,401.0,1,0,-68.78142863709479,0.0001,0.7511065155267715,0.005148775,0.2,0.054443359375,23.6378116607666,-0.32325249479617923,1264,64.43943728506565,-0.009930111424182542
81920,45.0,1578,410.5,1,0,-69.23417337311432,0.0001,0.6351742446422577,0.004526216,0.2,0.056396484375,34.68738555908203,-0.33636579662561417,1272,72.28179851174355,-0.010018332075560465
82432,45.0,1287,428.5,1,0,-68.59518894188106,0.0001,0.7196418344974518,0.0054573757,0.2,0.064453125,14.032864570617676,-0.3841171393869445,1280,46.814903646707535,-0.013360796874621883
82944,45.0,1514,425.0,1,0,-68.26101136626676,0.0001,0.7050385177135468,0.0053325854,0.2,0.04150390625,32.32352066040039,-0.39449878479354084,1288,65.6107073277235,-0.011653105786535889
83456,45.0,1737,456.0,1,0,-67.29193514851853,0.0001,0.5641732811927795,0.005024587,0.2,0.052734375,72.67709350585938,-0.42141605261713266,1296,79.69580852985382,-0.008835359731165227
83968,45.0,1692,438.5,1,0,-66.37391484025866,0.0001,0.7639160007238388,0.0035645938,0.2,0.02685546875,44.95709228515625,-0.29068073991220444,1304,73.0139399766922,-0.010775143928185571
84480,45.0,1651,440.0,1,0,-66.09252667207271,0.0001,0.7604513615369797,0.004534399,0.2,0.052001953125,48.121849060058594,-0.4074701501522213,1312,70.53369580209255,-0.010756113741081208
84992,45.0,1561,442.5,1,0,-65.17783957559615,0.0001,0.7517062425613403,0.0073243687,0.2,0.070556640625,31.477874755859375,-0.47902414202690125,1320,94.69237685203552,-0.013081792640150525
85504,45.0,1198,422.5,1,0,-64.39022671790794,0.0001,0.7056358754634857,0.004737863,0.2,0.033447265625,34.971282958984375,-0.43674261518754065,1328,112.10124439001083,-0.008785600170085672
86016,45.0,1465,438.0,1,0,-65.86428137041628,0.0001,0.5987505912780762,0.0050887694,0.2,0.029541015625,56.570838928222656,-0.4510550464037806,1336,150.68604746460915,-0.007234331154904794
86528,45.0,1502,437.0,1,0,-67.162279864382,0.0001,0.5052160322666168,0.0056998823,0.2,0.0400390625,68.69973754882812,-0.5106214249972254,1344,160.65204733610153,-0.013164922296709847
87040,45.0,1509,445.0,1,0,-68.52122417131439,0.0001,0.647582471370697,0.0040284935,0.2,0.0517578125,43.8903923034668,-0.4576578992418945,1352,136.17102724313736,-0.01448388861172134
87552,45.0,1628,449.0,1,0,-67.5104195866175,0.0001,0.5957020223140717,0.005021602,0.2,0.0419921875,64.07318878173828,-0.48021992132999003,1360,154.16753274202347,-0.010902448229899164
88064,45.0,1539,457.5,1,0,-68.28664715165273,0.0001,0.5894404053688049,0.009836908,0.2,0.067626953125,30.1422061920166,-0.46586049208417535,1368,111.89927771687508,-0.01926729828119278
88576,45.0,1324,481.0,1,0,-70.02995019953698,0.0001,0.7080225050449371,0.009006169,0.2,0.06591796875,19.134666442871094,-0.3720403303159401,1376,76.0321296453476,-0.014186446569510736
89088,45.0,1787,449.5,1,0,-69.6472805939801,0.0001,0.49837660789489746,0.0053845732,0.2,0.05224609375,29.464153289794922,-0.4671894642524421,1384,124.72825509309769,-0.012099655028578127
89600,45.0,1621,453.5,1,0,-71.13002092096954,0.0001,0.7268891930580139,0.011094153,0.2,0.088623046875,30.85054588317871,-0.45838953740894794,1392,91.1749135106802,-0.0218396548734745
90112,45.0,1505,462.5,1,0,-71.28255538634956,0.0001,0.7406173348426819,0.0049162214,0.2,0.051513671875,57.11064147949219,-0.47115287464112043,1400,77.38447952270508,-0.010290520302078221
90624,45.0,1509,483.5,1,0,-72.20931455340236,0.0001,0.5665033757686615,0.006930911,0.2,0.068115234375,89.41539001464844,-0.4646091021131724,1408,135.87325105071068,-0.014228127984097227
91136,45.0,1241,508.0,1,0,-72.16611933195964,0.0001,0.424133837223053,0.009419409,0.2,0.069091796875,33.46842575073242,-0.5429134406149387,1416,66.85115453600883,-0.011151381353556644
91648,45.0,1598,495.5,1,0,-72.69107971321792,0.0001,0.7171120047569275,0.008969218,0.2,0.060302734375,49.19914245605469,-0.44674564781598747,1424,80.40062549710274,-0.012802627483324613
92160,45.0,1614,516.0,1,0,-73.43853653954342,0.0001,0.6744924783706665,0.0058618393,0.2,0.05224609375,36.15420150756836,-0.43889881880022585,1432,75.76445317268372,-0.011964577359321993
92672,45.0,1745,530.5,1,0,-73.62922762272879,0.0001,0.7564661055803299,0.005466581,0.2,0.046630859375,26.146175384521484,-0.41384152160026133,1440,65.02628929913044,-0.010592409278615378
93184,45.0,1734,593.5,1,0,-72.8565967339091,0.0001,0.6871889531612396,0.0044081155,0.2,0.047119140625,26.167980194091797,-0.39536006411071867,1448,74.65060997009277,-0.014132571392110549
93696,45.0,1614,705.0,1,0,-72.85368026349694,0.0001,0.6501994431018829,0.0064512696,0.2,0.06103515625,27.393632888793945,-0.405030932277441,1456,65.97021685540676,-0.016493206763698254
94208,45.0,1796,709.5,1,0,-70.3295086061582,0.0001,0.8027995675802231,0.0072852196,0.2,0.070068359375,14.602360725402832,-0.3972697826102376,1464,31.651059925556183,-0.013605691434349865
94720,45.0,1358,694.0,1,0,-69.43397169686854,0.0001,0.6916693449020386,0.005834654,0.2,0.04248046875,28.312301635742188,-0.40009609749540687,1472,60.07621417939663,-0.012960580541403033
95232,45.0,1617,689.0,1,0,-68.22796642929316,0.0001,0.6102485954761505,0.0043734023,0.2,0.03955078125,49.65123748779297,-0.36909435922279954,1480,98.53753346204758,-0.012553468834084924
95744,45.0,1495,717.0,1,0,-67.33336096620187,0.0001,0.7665385901927948,0.0059231087,0.2,0.06298828125,4.8741068840026855,-0.42266123881563544,1488,45.44457733631134,-0.01229343717568554
96256,45.0,1687,761.0,1,0,-65.4221673935093,0.0001,0.6808044612407684,0.0077557927,0.2,0.06201171875,12.627431869506836,-0.4464881820604205,1496,47.3772978335619,-0.013163703915779479
96768,45.0,1601,846.5,1,0,-64.44204423649236,0.0001,0.7888059020042419,0.007338587,0.2,0.057861328125,19.93255615234375,-0.38983668107539415,1504,52.949108473956585,-0.011974764151091222
97280,45.0,1793,845.0,1,0,-62.46876832772046,0.0001,0.8459135144948959,0.010442337,0.2,0.04931640625,12.187926292419434,-0.41348689002916217,1512,29.5893364995718,-0.01019147037732182
97792,45.0,1553,757.0,1,0,-62.964793934132906,0.0001,0.7900144755840302,0.0033209778,0.2,0.0390625,25.710601806640625,-0.37467608554288745,1520,57.275288097560406,-0.01072728887811536
98304,45.0,1660,774.0,1,0,-65.59815051712096,0.0001,0.843475803732872,0.0067346985,0.2,0.059326171875,42.37983703613281,-0.2624503124970943,1528,43.24532161653042,-0.016997561528114602
98816,45.0,1754,795.0,1,0,-65.55483955753967,0.0001,0.7998926788568497,0.004136787,0.2,0.048828125,18.978343963623047,-0.317630386329256,1536,42.45481249690056,-0.015132267035369296
99328,45.0,1653,834.0,1,0,-65.46365864794701,0.0001,0.7285496294498444,0.004153447,0.2,0.052978515625,26.48711395263672,-0.3317471368936822,1544,48.73289276659489,-0.012712178075162228
99840,45.0,1543,857.0,1,0,-65.1164451921545,0.0001,0.7602745592594147,0.007511982,0.2,0.07861328125,19.316253662109375,-0.3690262292511761,1552,50.01609422266483,-0.018149925075704232
100352,45.0,1627,805.5,1,0,-65.79465931691229,0.0001,0.6980725526809692,0.009946166,0.2,0.060302734375,8.616958618164062,-0.4888109101448208,1560,31.87657394260168,-0.012527966642664978
100864,45.0,1359,799.5,1,0,-67.56804015515372,0.0001,0.7852100282907486,0.011042006,0.2,0.085693359375,10.51423168182373,-0.5066433413885534,1568,32.65348784998059,-0.017567477210832294
101376,45.0,1657,780.5,1,0,-69.14388914318755,0.0001,0.7737396061420441,0.007406257,0.2,0.057861328125,14.665188789367676,-0.44902909779921174,1576,40.16995319724083,-0.014603539289964829
101888,45.0,1677,829.5,1,0,-70.07740555854514,0.0001,0.7304764091968536,0.005428943,0.2,0.04541015625,13.272372245788574,-0.3928407363127917,1584,48.27794390916824,-0.01297134088963503
102400,45.0,1661,847.5,1,0,-69.5812369624339,0.0001,0.8234425634145737,0.007681867,0.2,0.07373046875,5.963118076324463,-0.34626584395300597,1592,26.269567120820284,-0.013027065295318607
102912,45.0,1609,853.5,1,0,-69.08838808326051,0.0001,0.8134364634752274,0.006014244,0.2,0.03759765625,43.55042266845703,-0.3810956575907767,1600,45.75891296193004,-0.012820145981095266
103424,45.0,1443,849.5,1,0,-69.24233832709491,0.0001,0.8427752405405045,0.0052661924,0.2,0.040771484375,9.617197036743164,-0.42494523094501346,1608,28.550287671387196,-0.010646359361999203
103936,45.0,1678,898.5,1,0,-69.50398307126015,0.0001,0.7166880667209625,0.003749304,0.2,0.046142578125,25.939376831054688,-0.4120726693654433,1616,56.721003487706184,-0.013588632718892768
104448,45.0,1607,896.0,1,0,-70.37357966721058,0.0001,0.8429124653339386,0.005027045,0.2,0.044921875,10.196572303771973,-0.38262180518358946,1624,31.67824387177825,-0.011343939884682186
104960,45.0,1476,914.0,1,0,-70.46482662023976,0.0001,0.8121161609888077,0.013196159,0.2,0.12353515625,8.19583797454834,-0.5150446495972574,1632,23.016922652721405,-0.024061324729700573
105472,45.0,1507,893.0,1,0,-70.81047189937904,0.0001,0.7476451098918915,0.008511419,0.2,0.0810546875,28.215734481811523,-0.5518778855912387,1640,36.11963106691837,-0.013523262157832505
105984,45.0,1704,826.5,1,0,-71.25307261886076,0.0001,0.7554998993873596,0.0066031637,0.2,0.049072265625,11.623515129089355,-0.5357101431582123,1648,30.550053223967552,-0.012320971221924992
106496,45.0,1653,828.5,1,0,-73.62911735579371,0.0001,0.6966285109519958,0.009899573,0.2,0.07080078125,14.15205192565918,-0.4953152460511774,1656,43.81557984650135,-0.017965301281947177
107008,45.0,1314,872.5,1,0,-74.46323391102254,0.0001,0.7338227331638336,0.007897805,0.2,0.06982421875,13.578489303588867,-0.5215353509411216,1664,30.39957183599472,-0.01526692378683947
107520,45.0,1516,841.5,1,0,-74.32467051964254,0.0001,0.8840243816375732,0.007378179,0.2,0.053955078125,2.6357977390289307,-0.4425855822628364,1672,18.051593016833067,-0.009283142680942547
108032,45.0,1677,809.5,1,0,-75.16121630895883,0.0001,0.7183564007282257,0.006743269,0.2,0.06103515625,6.017543315887451,-0.42872539919335395,1680,44.45339789241552,-0.018232025860925205
108544,45.0,1634,730.0,1,0,-75.94580476304516,0.0001,0.6652701497077942,0.006058189,0.2,0.051025390625,26.295734405517578,-0.3335575113305822,1688,61.001205787062645,-0.014259503048378974
109056,45.0,1560,752.0,1,0,-76.8689701500535,0.0001,0.7137421369552612,0.007717482,0.2,0.063720703125,14.992456436157227,-0.44748628058005124,1696,63.667125537991524,-0.01452313328627497
109568,45.0,1611,837.0,1,0,-76.23051077164709,0.0001,0.679436206817627,0.006013815,0.2,0.048583984375,9.893600463867188,-0.5002671780530363,1704,41.0771456733346,-0.010267216712236404
110080,45.0,1684,892.5,1,0,-74.71290469486266,0.0001,0.8301796466112137,0.008098837,0.2,0.059814453125,12.543084144592285,-0.3808862294536084,1712,37.92301446944475,-0.016062656828580657
110592,45.0,1689,950.5,1,0,-74.10925739292055,0.0001,0.8743892461061478,0.01333338,0.2,0.08935546875,11.491510391235352,-0.40743138385005295,1720,31.70833333581686,-0.022762190252251457
111104,45.0,1731,951.5,1,0,-72.10488632464781,0.0001,0.8443765342235565,0.0044955974,0.2,0.049560546875,9.082083702087402,-0.39679980475921184,1728,34.6066415309906,-0.013383956014877185
111616,45.0,1695,924.5,1,0,-72.43252872109413,0.0001,0.8303906917572021,0.0050692074,0.2,0.044677734375,15.631261825561523,-0.33665813331026584,1736,32.87369184195995,-0.010449301058542915
112128,45.0,1642,996.5,1,0,-72.60217440638691,0.0001,0.8668249547481537,0.0037618293,0.2,0.0380859375,8.39112377166748,-0.31854020908940583,1744,33.3196897059679,-0.011654269710561493
112640,45.0,1645,1063.0,1,0,-71.14901189923286,0.0001,0.8354340642690659,0.006441121,0.2,0.050537109375,13.663992881774902,-0.3436933959601447,1752,37.26747292280197,-0.011599862307775766
113152,45.0,1520,1147.5,1,0,-69.95318950906396,0.0001,0.8324471861124039,0.0048602764,0.2,0.073486328125,18.691551208496094,-0.3046733520459384,1760,44.89566574245691,-0.013763683047727682
113664,45.0,1693,1205.0,1,0,-67.76925481176004,0.0001,0.8062206953763962,0.007535546,0.2,0.06201171875,9.607789039611816,-0.474482684629038,1768,27.976594530045986,-0.015793977443536278
114176,45.0,1769,1180.5,1,0,-67.30204891158267,0.0001,0.8016524463891983,0.0049017854,0.2,0.030029296875,16.09410858154297,-0.35237954859621823,1776,57.779062673449516,-0.0091135425518587
114688,45.0,1609,1139.0,1,0,-67.62956774400547,0.0001,0.8410651385784149,0.0042802338,0.2,0.042236328125,11.234015464782715,-0.278615168412216,1784,50.89240290224552,-0.010983444175508339
115200,45.0,1776,1163.0,1,0,-67.3268701739423,0.0001,0.7877807915210724,0.0056191897,0.2,0.0478515625,39.380245208740234,-0.42259301291778684,1792,57.143178425729275,-0.015498081978876144
115712,45.0,1637,1161.0,1,0,-66.78862178405747,0.0001,0.8424388468265533,0.0061458857,0.2,0.058349609375,26.066173553466797,-0.30143705633236095,1800,55.88141693174839,-0.0168821933621075
116224,45.0,1719,1145.0,1,0,-65.46158503742889,0.0001,0.7897675633430481,0.0081518255,0.2,0.060546875,11.755904197692871,-0.47086800658144057,1808,56.595045395195484,-0.014319761881779414
116736,45.0,1361,1132.0,1,0,-65.59806275304408,0.0001,0.8163223117589951,0.005398251,0.2,0.051025390625,21.96715545654297,-0.32077426032628864,1816,55.55138863623142,-0.01400856523832772
117248,45.0,1382,1098.0,1,0,-66.40733911925926,0.0001,0.7806196361780167,0.004574593,0.2,0.036865234375,30.075763702392578,-0.3393016695044935,1824,70.41408202052116,-0.011347885738359764
117760,45.0,1402,978.0,1,0,-67.42795012809336,0.0001,0.8292241394519806,0.006444919,0.2,0.08154296875,19.546245574951172,-0.42068530968390405,1832,46.70673605799675,-0.012943440597155131
118272,45.0,2140,926.0,1,0,-70.48566197440029,0.0001,0.796984538435936,0.0054894956,0.2,0.05029296875,15.993470191955566,-0.34551674348767847,1840,69.26929456740618,-0.012903019924124237
118784,45.0,1597,917.5,1,0,-73.61441603451968,0.0001,0.6793430149555206,0.003980171,0.2,0.029296875,20.93834686279297,-0.2082553127547726,1848,61.00958129763603,-0.011541651900188299
119296,45.0,1550,958.5,1,0,-73.94558652868494,0.0001,0.7498459815979004,0.016942013,0.2,0.0849609375,4.549927234649658,-0.4648762126453221,1856,24.49292316287756,-0.019983626378234476
119808,45.0,1371,948.5,1,0,-73.4786652587913,0.0001,0.8524958491325378,0.009375855,0.2,0.0966796875,11.025798797607422,-0.47990508400835097,1864,26.043226443231106,-0.019126444145513233
120320,45.0,1694,942.0,1,0,-74.83135453775525,0.0001,0.8529150784015656,0.0076292004,0.2,0.04052734375,9.880069732666016,-0.3338529069442302,1872,48.966681465506554,-0.014160289007122628
120832,45.0,1611,982.0,1,0,-76.13786273755133,0.0001,0.8491756469011307,0.0051244595,0.2,0.044189453125,11.284073829650879,-0.4410242747981101,1880,44.52088975161314,-0.00889179411387886
121344,45.0,1591,990.5,1,0,-75.63830834416673,0.0001,0.8749728351831436,0.0064033563,0.2,0.0546875,4.938179969787598,-0.45354875386692584,1888,30.071262784302235,-0.011094271241745446
121856,45.0,1541,953.0,1,0,-75.55477735552937,0.0001,0.8548105210065842,0.006371517,0.2,0.047607421875,12.244935989379883,-0.3941568792797625,1896,35.272408694028854,-0.013436415574687999
122368,45.0,1817,936.0,1,0,-76.8033925001882,0.0001,0.6887827813625336,0.0070676524,0.2,0.07470703125,14.491140365600586,-0.5067700354848057,1904,67.8513864427805,-0.015469369944185019
122880,45.0,1920,941.0,1,0,-77.09981197128073,0.0001,0.8240560442209244,0.0050072838,0.2,0.05615234375,18.283103942871094,-0.3789294834714383,1912,70.03687088191509,-0.013420452785794623
